Voltage,Current,Power,Temperature,Humidity,LightIntensity,EnergyGenerated,Fault,FaultType
22.546,2.06,46.436,26.65,41.1,704.56,0.77394,0,Normal
20.664,1.124,23.228,16.79,56.6,364.49,0.38714,0,Normal
23.703,1.819,43.111,24.17,74.99,707.78,0.71851,0,Normal
23.966,2.943,70.541,27.72,85.12,1059.41,1.17568,0,Normal
22.843,2.168,49.52,28.2,44.93,775.62,0.82533,0,Normal
24.0,2.648,63.547,18.62,95.0,919.36,1.05911,0,Normal
20.791,1.657,34.443,37.06,39.92,583.64,0.57406,0,Normal
23.179,2.862,66.334,28.29,77.5,859.97,1.10557,0,Normal
21.601,1.814,39.19,29.26,45.01,728.19,0.65317,0,Normal
20.19,1.24,25.034,31.8,42.32,383.74,0.41723,0,Normal
21.927,2.287,50.156,23.48,44.59,739.19,0.83594,0,Normal
20.787,1.12,23.28,32.19,57.06,372.32,0.38801,0,Normal
20.904,1.204,25.167,26.43,68.44,472.79,0.41945,0,Normal
21.62,2.275,49.181,22.72,70.06,703.01,0.81969,0,Normal
22.787,1.634,37.23,33.01,41.01,733.23,0.6205,0,Normal
19.667,0.745,14.66,39.44,40.19,317.01,0.24434,0,Normal
24.0,2.821,67.709,34.07,41.5,945.12,1.12848,0,Normal
21.796,3.441,75.007,35.46,56.0,74.26,1.25011,1,Sensor Anomaly
20.965,1.554,32.584,25.36,54.22,452.68,0.54307,0,Normal
20.038,0.532,10.663,17.82,40.9,53.68,0.17771,1,Sensor Anomaly
20.999,1.469,30.854,39.43,62.85,609.43,0.51423,0,Normal
19.81,1.334,26.429,43.38,95.0,525.14,0.44049,0,Normal
21.691,1.941,42.112,39.8,48.92,681.68,0.70187,0,Normal
22.108,1.492,32.976,26.65,50.2,548.33,0.5496,0,Normal
19.418,0.159,3.095,20.92,68.07,87.91,0.05158,0,Normal
21.034,1.779,37.421,21.54,47.94,541.26,0.62369,0,Normal
20.683,1.871,38.704,17.21,70.04,564.43,0.64506,0,Normal
22.582,2.231,50.377,28.25,45.07,827.43,0.83962,0,Normal
20.018,0.936,18.732,40.24,90.98,454.5,0.3122,0,Normal
24.0,2.678,64.266,28.01,64.21,1100.0,1.0711,0,Normal
18.462,0.361,6.672,31.12,46.84,114.74,0.1112,0,Normal
23.235,2.908,67.562,38.63,47.4,1017.13,1.12603,0,Normal
22.267,1.653,36.798,26.17,48.75,587.19,0.6133,0,Normal
22.986,2.413,55.463,43.25,82.71,890.68,0.92438,0,Normal
21.89,1.687,36.93,50.44,35.16,672.34,0.61551,1,Over Temperature
22.53,2.819,63.506,28.08,45.98,969.08,1.05844,0,Normal
19.553,1.818,35.557,24.96,47.89,541.54,0.59262,0,Normal
18.826,0.547,10.295,33.88,57.72,342.39,0.17159,0,Normal
23.911,2.913,69.648,26.57,53.12,1047.74,1.1608,0,Normal
22.215,1.567,34.811,20.9,31.16,618.23,0.58019,0,Normal
20.308,1.687,34.253,37.97,50.8,712.04,0.57088,0,Normal
24.0,2.532,60.775,37.52,56.21,995.73,1.01292,0,Normal
20.158,1.072,21.601,30.09,46.69,361.05,0.36002,0,Normal
23.974,2.376,56.97,20.16,70.36,816.74,0.9495,0,Normal
20.404,1.63,33.253,20.39,74.55,484.83,0.55422,0,Normal
21.912,1.706,37.376,54.22,56.59,612.99,0.62293,1,Over Temperature
22.069,1.559,34.4,25.5,62.15,670.24,0.57333,0,Normal
19.912,0.599,11.935,26.61,20.0,229.94,0.19892,0,Normal
20.149,0.94,18.932,36.15,50.42,431.93,0.31554,0,Normal
24.0,2.623,62.942,34.13,76.09,1028.3,1.04903,0,Normal
23.819,2.568,61.163,38.65,50.38,898.13,1.01938,0,Normal
21.412,1.814,38.834,47.56,44.73,632.46,0.64724,1,Over Temperature
22.438,2.112,47.379,26.6,95.0,718.07,0.78965,0,Normal
19.851,1.503,29.832,34.31,90.74,567.61,0.4972,0,Normal
24.0,2.995,71.88,32.14,66.42,1029.84,1.198,0,Normal
22.564,1.552,35.014,39.73,78.5,593.9,0.58356,0,Normal
21.245,2.182,46.354,31.94,20.0,714.92,0.77257,0,Normal
23.338,2.711,63.28,41.94,43.82,970.89,1.05466,0,Normal
21.016,1.159,24.361,32.78,49.54,432.34,0.40601,0,Normal
24.0,3.028,72.674,36.44,53.75,1086.46,1.21123,0,Normal
13.366,0.615,8.224,26.74,49.18,221.47,0.13706,1,Low Voltage
24.0,3.348,80.361,29.1,20.0,1100.0,1.33934,0,Normal
20.715,1.548,32.071,35.38,64.95,545.65,0.53452,0,Normal
21.049,1.592,33.512,40.29,67.79,582.04,0.55853,0,Normal
18.526,0.291,5.385,34.1,86.83,120.8,0.08976,0,Normal
20.223,1.608,32.514,28.42,43.81,522.66,0.54189,0,Normal
19.766,1.112,21.973,38.64,42.34,358.85,0.36621,0,Normal
22.227,1.314,29.217,15.0,20.0,479.86,0.48695,0,Normal
21.525,1.52,32.71,53.12,52.72,611.55,0.54516,1,Over Temperature
22.424,2.375,53.25,33.77,74.22,918.18,0.8875,0,Normal
22.04,1.937,42.701,29.1,46.99,708.13,0.71169,0,Normal
21.711,2.279,49.469,33.24,95.0,736.15,0.82448,0,Normal
19.011,0.91,17.294,29.45,53.38,343.25,0.28823,0,Normal
20.318,1.009,20.501,33.0,60.65,403.39,0.34168,0,Normal
24.0,2.771,66.502,23.3,33.46,1100.0,1.10837,0,Normal
10.836,1.501,16.266,32.99,63.17,444.14,0.27111,1,Low Voltage
14.608,3.132,45.748,35.96,22.37,1100.0,0.76247,1,Low Voltage
12.671,1.742,22.074,37.54,70.49,581.94,0.3679,1,Low Voltage
20.232,1.945,39.361,43.09,71.04,650.64,0.65602,0,Normal
24.0,2.607,62.562,30.71,82.47,949.7,1.0427,0,Normal
22.537,2.807,63.271,30.92,39.64,1006.13,1.05451,0,Normal
21.197,2.018,42.783,18.34,60.89,618.97,0.71305,0,Normal
9.162,1.547,14.176,25.28,68.15,541.29,0.23627,1,Low Voltage
12.67,1.875,23.755,27.65,65.96,634.34,0.39592,1,Low Voltage
22.484,2.206,49.602,36.35,42.42,744.63,0.82671,0,Normal
23.483,2.636,61.891,24.72,20.0,899.57,1.03151,0,Normal
23.342,1.774,41.41,34.57,64.25,651.18,0.69017,0,Normal
23.601,2.285,53.935,28.99,55.26,823.29,0.89892,0,Normal
23.879,3.207,76.586,27.76,47.8,1100.0,1.27643,0,Normal
21.559,2.24,48.301,30.74,71.75,756.77,0.80501,0,Normal
24.0,2.271,54.497,26.26,57.19,737.26,0.90828,0,Normal
20.067,0.727,14.597,26.0,34.25,224.7,0.24329,0,Normal
18.731,0.164,3.073,17.07,23.23,20.0,0.05122,0,Normal
22.548,2.037,45.93,27.26,37.68,758.75,0.76549,0,Normal
21.916,1.639,35.929,25.64,95.0,623.45,0.59881,0,Normal
13.224,1.556,20.577,25.39,71.01,505.86,0.34295,1,Low Voltage
22.246,1.887,41.972,31.92,61.4,718.19,0.69953,0,Normal
21.633,1.746,37.772,33.61,54.73,633.09,0.62953,0,Normal
23.021,2.93,67.442,30.63,53.55,965.78,1.12404,0,Normal
21.394,2.076,44.416,35.97,79.01,674.11,0.74027,0,Normal
21.505,1.274,27.395,33.03,49.17,440.86,0.45658,0,Normal
23.427,2.535,59.399,26.93,68.38,927.25,0.98999,0,Normal
22.966,1.626,37.335,25.76,51.73,589.2,0.62226,0,Normal
21.411,2.368,50.708,31.19,92.92,797.43,0.84513,0,Normal
20.532,1.422,29.192,33.02,71.36,516.33,0.48653,0,Normal
19.381,1.183,22.926,38.78,80.42,468.05,0.3821,0,Normal
20.886,2.07,43.233,37.34,47.48,673.57,0.72055,0,Normal
21.337,1.862,39.732,25.21,77.05,653.59,0.66221,0,Normal
22.845,2.081,47.55,28.29,52.37,784.35,0.7925,0,Normal
21.418,1.675,35.867,33.7,59.98,574.78,0.59778,0,Normal
18.053,0.549,9.903,36.48,87.43,135.82,0.16505,0,Normal
9.47,1.276,12.082,35.57,39.23,528.82,0.20137,1,Low Voltage
24.0,2.393,57.438,28.55,61.66,872.27,0.9573,0,Normal
21.32,1.554,33.127,20.22,65.88,566.73,0.55212,0,Normal
20.779,1.716,35.648,22.01,67.36,581.01,0.59414,0,Normal
23.602,2.684,63.35,30.91,49.89,926.19,1.05583,0,Normal
20.687,1.15,23.799,31.4,95.0,450.65,0.39666,0,Normal
19.174,0.345,6.618,21.31,34.69,218.02,0.11029,0,Normal
21.626,1.869,40.416,29.31,84.26,605.02,0.6736,0,Normal
20.068,1.221,24.495,33.42,79.87,514.43,0.40825,0,Normal
20.91,1.118,23.372,20.94,92.22,379.45,0.38954,0,Normal
20.614,0.274,5.638,36.73,29.41,600.89,0.09397,1,Low Current
15.547,2.23,34.671,26.36,42.36,787.62,0.57785,1,Low Voltage
22.018,2.075,45.691,37.8,84.85,647.4,0.76152,0,Normal
23.252,2.607,60.612,25.27,24.21,735.95,1.01019,0,Normal
24.0,2.801,67.217,21.81,29.08,1100.0,1.12028,0,Normal
22.043,1.726,38.056,25.79,49.21,553.99,0.63427,0,Normal
22.057,2.0,44.113,28.33,61.46,727.94,0.73521,0,Normal
19.934,1.607,32.027,26.28,86.66,507.42,0.53378,0,Normal
21.399,1.324,28.342,27.49,54.67,413.02,0.47237,0,Normal
21.718,1.602,34.798,31.34,47.05,486.23,0.57997,0,Normal
20.555,1.49,30.625,27.8,63.61,515.95,0.51041,0,Normal
23.06,1.931,44.519,28.54,66.45,750.65,0.74199,0,Normal
24.0,3.284,78.811,17.04,65.94,1100.0,1.31351,0,Normal
21.579,1.267,27.344,31.74,54.8,449.51,0.45573,0,Normal
20.755,0.454,9.422,28.38,22.81,533.34,0.15704,1,Low Current
22.797,1.644,37.484,40.27,41.48,632.33,0.62473,0,Normal
23.18,2.32,53.769,22.42,83.56,760.82,0.89616,0,Normal
23.817,2.342,55.77,16.34,61.37,723.79,0.9295,0,Normal
23.524,2.576,60.605,33.33,52.19,1009.55,1.01009,0,Normal
18.243,0.021,0.388,31.43,78.13,20.0,0.00646,1,Low Current
17.518,0.05,0.876,21.94,37.66,20.0,0.0146,0,Normal
21.825,1.182,25.787,52.34,53.94,511.15,0.42979,1,Over Temperature
24.0,2.648,63.541,39.76,60.48,957.24,1.05901,0,Normal
20.6,0.43,8.862,38.9,50.06,211.62,0.14771,0,Normal
18.707,0.05,0.935,15.0,59.81,20.0,0.01559,0,Normal
23.347,2.124,49.597,25.79,54.62,809.93,0.82662,0,Normal
21.589,1.779,38.402,40.65,32.81,718.22,0.64004,0,Normal
20.431,0.848,17.323,25.67,61.27,344.74,0.28872,0,Normal
19.964,0.808,16.127,25.57,34.09,374.05,0.26878,0,Normal
10.197,0.985,10.048,27.02,60.98,378.47,0.16747,1,Low Voltage
22.304,1.789,39.908,21.15,82.73,680.95,0.66513,0,Normal
20.8,1.412,29.377,17.07,52.94,474.63,0.48962,0,Normal
22.49,2.277,51.199,36.37,36.91,788.34,0.85332,0,Normal
18.08,0.104,1.873,16.1,55.71,20.0,0.03121,0,Normal
20.051,1.096,21.976,30.73,43.02,410.08,0.36626,0,Normal
20.507,0.876,17.955,35.21,68.7,334.7,0.29926,0,Normal
21.746,1.483,32.256,18.84,55.34,578.22,0.5376,0,Normal
21.301,1.257,26.775,22.53,88.78,499.35,0.44626,0,Normal
21.908,2.526,55.347,37.49,78.93,873.4,0.92245,0,Normal
18.879,0.05,0.944,32.73,55.24,129.39,0.01573,0,Normal
22.356,1.842,41.18,24.68,70.88,662.74,0.68633,0,Normal
22.249,2.157,48.001,37.42,50.92,806.33,0.80001,0,Normal
24.0,3.13,75.128,37.45,58.61,1100.0,1.25214,0,Normal
19.341,1.173,22.688,30.88,51.49,515.11,0.37814,0,Normal
23.052,2.084,48.035,22.7,71.8,740.85,0.80058,0,Normal
19.341,0.467,9.029,26.11,83.79,144.92,0.15048,0,Normal
18.349,0.05,0.917,53.03,72.38,20.0,0.01529,1,Over Temperature
23.376,2.279,53.272,27.68,74.59,886.54,0.88786,0,Normal
22.012,1.77,38.968,35.57,74.61,648.44,0.64947,0,Normal
24.0,2.864,68.739,18.29,67.92,979.98,1.14564,0,Normal
19.246,0.171,3.287,18.54,37.49,265.45,0.05478,1,Low Current
22.851,2.311,52.807,30.27,88.62,795.57,0.88011,0,Normal
24.0,2.883,69.195,25.56,90.48,1100.0,1.15325,0,Normal
21.849,1.864,40.734,24.61,53.79,767.52,0.6789,0,Normal
23.076,2.078,47.944,16.62,51.33,727.44,0.79906,0,Normal
21.416,1.594,34.139,29.14,69.02,652.4,0.56898,0,Normal
18.122,0.429,7.783,28.63,67.91,210.15,0.12971,0,Normal
23.586,3.014,71.075,33.57,54.36,1029.56,1.18459,0,Normal
20.202,1.366,27.599,29.48,35.5,478.96,0.45998,0,Normal
23.391,2.103,49.192,28.07,63.5,791.26,0.81986,0,Normal
19.075,0.458,8.737,37.24,67.93,212.35,0.14561,0,Normal
21.016,1.014,21.311,19.81,71.06,319.75,0.35518,0,Normal
23.65,2.949,69.745,32.75,64.29,1051.82,1.16242,0,Normal
22.121,1.347,29.796,17.3,53.12,552.76,0.4966,0,Normal
24.0,2.617,62.809,23.13,75.89,1056.92,1.04682,0,Normal
22.13,2.109,46.677,20.51,59.19,628.1,0.77796,0,Normal
19.172,0.151,2.887,34.47,49.63,134.27,0.04811,0,Normal
23.796,2.601,61.892,28.54,54.75,899.78,1.03153,0,Normal
19.816,1.621,32.131,28.91,26.57,484.83,0.53552,0,Normal
23.578,2.408,56.766,21.25,54.72,845.63,0.94611,0,Normal
22.109,1.726,38.17,26.9,70.39,657.06,0.63617,0,Normal
19.159,0.355,6.797,23.66,64.12,217.93,0.11328,0,Normal
21.39,1.67,35.723,31.68,85.37,696.0,0.59538,0,Normal
24.0,3.161,75.873,46.5,53.27,1100.0,1.26455,1,Over Temperature
21.715,2.424,52.629,38.31,66.77,788.04,0.87714,0,Normal
23.49,1.724,40.504,17.27,72.27,633.9,0.67507,0,Normal
23.828,2.57,61.228,23.35,95.0,951.1,1.02046,0,Normal
21.004,2.064,43.349,40.74,60.61,708.99,0.72248,0,Normal
21.868,1.858,40.631,25.95,39.2,708.67,0.67718,0,Normal
20.001,1.021,20.423,19.8,73.26,344.34,0.34039,0,Normal
23.843,1.994,47.549,30.53,91.58,715.48,0.79248,0,Normal
23.004,2.555,58.784,25.67,52.19,939.92,0.97973,0,Normal
20.46,1.165,23.836,23.15,73.14,415.9,0.39726,0,Normal
24.0,3.27,78.488,21.33,80.12,1048.86,1.30814,0,Normal
21.52,1.797,38.664,48.0,76.31,624.32,0.6444,0,Normal
19.987,1.317,26.32,27.24,60.26,401.42,0.43867,0,Normal
23.016,2.474,56.936,15.52,45.43,929.34,0.94893,0,Normal
20.92,1.758,36.774,39.46,56.54,569.7,0.6129,0,Normal
22.759,2.5,56.91,33.28,66.25,862.66,0.9485,0,Normal
21.029,1.325,27.855,50.86,74.35,568.31,0.46426,1,Over Temperature
21.486,1.877,40.328,22.47,64.01,633.25,0.67214,0,Normal
23.341,2.086,48.682,33.71,51.16,788.2,0.81136,0,Normal
22.108,1.763,38.973,27.27,68.0,731.45,0.64955,0,Normal
17.991,0.282,5.082,15.52,73.48,91.25,0.08471,0,Normal
19.28,1.015,19.563,41.51,64.83,336.05,0.32605,0,Normal
23.475,2.572,60.385,25.96,42.95,910.23,1.00642,0,Normal
20.381,1.66,33.822,39.47,54.73,613.0,0.5637,0,Normal
21.835,2.313,50.499,37.95,75.06,56.18,0.84165,1,Sensor Anomaly
20.3,1.202,24.406,21.99,33.11,269.6,0.40677,0,Normal
20.806,0.744,15.485,36.23,20.32,347.67,0.25808,0,Normal
18.792,0.392,7.371,24.44,85.15,83.9,0.12285,0,Normal
20.491,1.767,36.208,50.91,67.21,621.64,0.60347,1,Over Temperature
21.944,1.195,26.221,52.67,68.92,482.44,0.43702,1,Over Temperature
19.502,1.043,20.334,31.78,38.62,379.36,0.33891,0,Normal
21.219,1.514,32.122,25.76,71.28,630.93,0.53537,0,Normal
22.575,1.992,44.976,26.85,62.95,751.91,0.7496,0,Normal
24.0,3.016,72.386,37.0,29.48,1100.0,1.20644,0,Normal
19.979,0.351,7.012,29.75,83.64,226.67,0.11686,0,Normal
24.0,2.828,67.869,23.1,60.86,974.63,1.13116,0,Normal
23.094,2.375,54.845,33.91,50.87,922.47,0.91409,0,Normal
20.227,0.938,18.975,30.38,51.2,431.85,0.31626,0,Normal
22.734,1.815,41.251,15.0,21.73,706.91,0.68752,0,Normal
20.865,1.838,38.341,32.0,68.68,521.86,0.63901,0,Normal
22.666,1.59,36.031,31.74,62.71,701.99,0.60051,0,Normal
24.0,3.063,73.512,29.14,54.51,1072.56,1.2252,0,Normal
23.075,2.124,49.018,35.24,81.01,819.57,0.81696,0,Normal
21.004,2.158,45.328,24.29,33.09,792.41,0.75547,0,Normal
21.108,1.577,33.291,31.36,47.26,529.51,0.55486,0,Normal
10.695,0.763,8.163,18.03,42.7,234.46,0.13605,1,Low Voltage
21.496,2.72,58.466,31.85,52.98,42.99,0.97443,1,Sensor Anomaly
22.957,2.448,56.205,42.67,59.21,987.85,0.93675,0,Normal
18.481,0.737,13.629,22.04,65.74,222.39,0.22715,0,Normal
20.485,1.094,22.414,23.68,51.75,354.57,0.37357,0,Normal
21.887,3.703,81.056,24.03,42.21,72.13,1.35093,1,Sensor Anomaly
20.525,1.12,22.986,29.91,88.35,374.3,0.38309,0,Normal
20.185,1.125,22.7,21.56,95.0,428.09,0.37833,0,Normal
22.006,1.324,29.125,31.95,60.58,531.39,0.48542,0,Normal
20.058,0.739,14.821,34.93,44.38,267.63,0.24702,0,Normal
20.278,1.137,23.065,32.74,84.56,377.25,0.38442,0,Normal
23.142,2.457,56.859,16.62,31.96,846.96,0.94765,0,Normal
20.026,0.874,17.495,35.97,51.97,283.94,0.29158,0,Normal
19.226,0.421,8.102,35.56,45.47,202.6,0.13503,0,Normal
20.763,1.591,33.04,34.81,37.13,473.59,0.55067,0,Normal
23.694,2.308,54.698,31.61,52.96,854.95,0.91164,0,Normal
22.429,1.63,36.568,30.54,42.44,594.86,0.60946,0,Normal
19.962,1.194,23.833,36.23,58.23,519.92,0.39721,0,Normal
20.803,1.771,36.848,42.46,58.49,662.42,0.61413,0,Normal
18.488,0.549,10.149,22.33,46.82,161.2,0.16916,0,Normal
21.391,2.307,49.345,36.55,51.33,788.52,0.82242,0,Normal
22.415,2.391,53.594,28.4,53.84,757.36,0.89324,0,Normal
21.555,1.586,34.182,28.09,72.58,535.39,0.5697,0,Normal
23.744,2.685,63.75,18.24,55.33,931.66,1.06251,0,Normal
19.582,0.853,16.701,27.01,72.84,334.3,0.27835,0,Normal
24.0,2.597,62.334,22.02,68.54,965.81,1.0389,0,Normal
22.239,2.114,47.004,25.75,68.29,693.26,0.7834,0,Normal
21.667,1.736,37.612,21.31,82.98,555.77,0.62687,0,Normal
22.653,1.608,36.432,25.86,37.85,644.44,0.60719,0,Normal
21.605,1.863,40.25,26.16,49.48,619.97,0.67084,0,Normal
24.0,2.874,68.983,29.68,89.74,991.68,1.14972,0,Normal
19.96,0.786,15.691,17.7,53.37,348.53,0.26151,0,Normal
22.17,1.331,29.502,18.88,20.0,436.49,0.4917,0,Normal
22.795,2.418,55.113,31.53,54.35,940.16,0.91856,0,Normal
21.301,0.919,19.577,23.42,60.43,483.25,0.32628,0,Normal
22.675,2.454,55.634,36.52,20.0,902.15,0.92724,0,Normal
24.0,3.101,74.415,30.58,82.01,1100.0,1.24026,0,Normal
20.684,1.466,30.316,33.25,45.15,537.5,0.50526,0,Normal
22.901,2.821,64.611,38.87,63.91,840.78,1.07685,0,Normal
19.461,0.981,19.094,26.83,53.93,326.97,0.31824,0,Normal
23.825,0.723,17.215,24.98,34.81,861.33,0.28692,1,Low Current
21.523,2.024,43.558,35.1,38.73,705.84,0.72596,0,Normal
23.684,2.087,49.418,32.57,41.17,782.45,0.82363,0,Normal
20.051,1.476,29.593,27.69,77.54,469.24,0.49321,0,Normal
17.824,0.572,10.196,38.74,55.34,184.9,0.16993,0,Normal
23.349,2.263,52.836,27.51,48.61,790.91,0.88061,0,Normal
17.914,0.089,1.588,29.23,41.18,72.25,0.02647,0,Normal
21.258,1.28,27.207,29.15,79.53,561.14,0.45345,0,Normal
23.319,2.477,57.771,22.46,84.36,913.53,0.96285,0,Normal
21.19,2.008,42.547,29.54,79.33,703.73,0.70912,0,Normal
24.0,2.936,70.471,38.78,66.86,1100.0,1.17452,0,Normal
24.0,2.648,63.557,32.11,63.22,937.03,1.05928,0,Normal
21.398,1.257,26.903,29.22,36.11,466.91,0.44838,0,Normal
22.036,1.911,42.112,27.87,53.58,657.65,0.70186,0,Normal
22.441,1.59,35.685,31.32,45.69,636.74,0.59474,0,Normal
18.269,0.606,11.076,34.25,25.14,206.99,0.18459,0,Normal
19.886,0.954,18.97,33.26,77.03,386.69,0.31616,0,Normal
21.193,1.1,23.312,26.68,45.48,492.99,0.38854,0,Normal
18.231,0.192,3.496,31.27,79.53,79.86,0.05827,0,Normal
21.623,2.113,45.695,32.36,73.87,663.3,0.76159,0,Normal
20.717,1.37,28.375,21.95,68.02,580.26,0.47291,0,Normal
17.503,0.526,9.207,30.18,69.03,181.59,0.15344,0,Normal
23.402,2.313,54.117,15.0,46.92,763.18,0.90194,0,Normal
23.088,2.769,63.93,32.38,91.44,850.44,1.06549,0,Normal
22.697,1.883,42.749,33.62,58.78,713.57,0.71248,0,Normal
20.819,1.43,29.781,34.23,63.43,559.26,0.49635,0,Normal
22.364,2.069,46.281,26.23,46.32,815.6,0.77135,0,Normal
22.893,2.537,58.076,31.16,41.24,840.46,0.96794,0,Normal
22.665,1.862,42.196,38.97,66.59,736.07,0.70326,0,Normal
20.005,1.082,21.652,38.9,61.92,419.11,0.36087,0,Normal
22.831,1.692,38.64,28.8,43.79,727.45,0.64401,0,Normal
23.08,2.896,66.834,29.98,32.11,984.73,1.1139,0,Normal
20.49,1.537,31.49,36.78,35.14,482.94,0.52484,0,Normal
24.0,3.262,78.295,18.49,79.53,1100.0,1.30492,0,Normal
12.074,1.115,13.466,26.74,46.96,502.82,0.22443,1,Low Voltage
21.766,0.438,9.54,38.35,51.9,659.07,0.159,1,Low Current
21.722,0.971,21.085,35.83,84.11,461.7,0.35142,0,Normal
21.167,1.986,42.033,31.58,37.8,712.52,0.70056,0,Normal
19.228,0.495,9.527,18.46,44.91,162.18,0.15878,0,Normal
21.017,1.44,30.267,28.65,44.16,497.11,0.50445,0,Normal
20.503,1.06,21.737,24.87,87.13,344.21,0.36228,0,Normal
14.599,1.906,27.831,31.32,93.88,687.89,0.46386,1,Low Voltage
24.0,2.253,54.07,23.33,71.53,928.45,0.90116,0,Normal
23.074,2.434,56.159,21.82,72.1,830.88,0.93599,0,Normal
17.609,0.074,1.31,53.23,47.55,20.0,0.02184,1,Over Temperature
24.0,2.86,68.629,37.55,93.05,1100.0,1.14381,0,Normal
22.147,1.765,39.096,47.32,62.82,732.68,0.6516,1,Over Temperature
22.416,1.479,33.157,30.1,73.36,432.58,0.55262,0,Normal
22.799,2.153,49.092,28.98,56.1,694.0,0.8182,0,Normal
22.318,2.095,46.764,21.53,53.18,699.33,0.7794,0,Normal
20.822,1.185,24.67,20.19,87.93,463.28,0.41117,0,Normal
22.974,1.531,35.176,21.96,67.72,705.42,0.58626,0,Normal
21.605,0.45,9.715,23.94,84.12,479.91,0.16192,1,Low Current
19.018,1.554,29.558,31.57,62.6,536.78,0.49263,0,Normal
21.236,1.218,25.856,23.43,42.73,457.84,0.43093,0,Normal
19.107,0.882,16.858,41.23,47.5,248.85,0.28097,0,Normal
20.947,2.055,43.037,36.19,59.85,690.83,0.71728,0,Normal
23.258,2.278,52.971,34.66,46.72,813.88,0.88286,0,Normal
24.0,2.219,53.266,28.16,38.07,794.17,0.88777,0,Normal
23.302,2.418,56.346,39.6,79.63,879.58,0.9391,0,Normal
23.153,2.189,50.682,27.47,48.19,740.82,0.8447,0,Normal
22.173,1.24,27.496,28.78,60.49,500.84,0.45827,0,Normal
22.6,2.536,57.306,30.19,63.33,885.11,0.95509,0,Normal
18.096,0.58,10.494,33.91,47.41,269.9,0.1749,0,Normal
20.635,1.34,27.658,33.46,84.11,397.81,0.46096,0,Normal
20.09,1.159,23.28,25.67,37.89,380.02,0.388,0,Normal
22.746,2.542,57.816,25.27,62.71,952.42,0.96359,0,Normal
23.217,2.541,58.997,33.48,62.43,913.98,0.98329,0,Normal
23.003,2.019,46.434,34.01,57.02,786.45,0.7739,0,Normal
23.565,2.926,68.956,26.25,34.66,950.14,1.14927,0,Normal
20.05,1.435,28.768,17.89,73.67,403.8,0.47946,0,Normal
22.265,2.211,49.22,27.55,71.38,747.61,0.82034,0,Normal
21.467,1.98,42.514,33.36,45.84,614.95,0.70857,0,Normal
21.556,2.449,52.797,41.64,70.73,887.13,0.87995,0,Normal
21.716,1.878,40.793,20.61,64.75,617.74,0.67989,0,Normal
20.287,1.736,35.225,26.01,34.95,542.22,0.58708,0,Normal
23.238,2.239,52.024,26.27,42.63,801.45,0.86707,0,Normal
21.942,2.469,54.174,38.49,78.49,895.33,0.90291,0,Normal
21.392,1.457,31.164,28.76,63.57,462.86,0.51939,0,Normal
21.57,1.895,40.869,52.4,47.84,632.9,0.68115,1,Over Temperature
19.544,0.842,16.465,32.91,42.55,353.64,0.27441,0,Normal
18.297,0.05,0.915,26.17,48.72,20.0,0.01525,0,Normal
21.745,1.959,42.601,20.43,50.0,706.13,0.71001,0,Normal
23.174,1.928,44.673,22.75,42.77,820.49,0.74455,0,Normal
21.424,1.798,38.522,41.14,26.65,723.38,0.64203,0,Normal
18.068,0.131,2.371,31.69,78.52,104.12,0.03952,0,Normal
21.475,1.432,30.743,29.75,75.47,551.76,0.51239,0,Normal
17.32,0.228,3.953,27.25,35.08,28.86,0.06588,0,Normal
23.165,3.054,70.755,31.05,60.45,1033.52,1.17924,0,Normal
20.1,1.051,21.134,46.72,41.76,345.9,0.35224,1,Over Temperature
23.839,2.893,68.958,31.05,53.29,1001.51,1.14931,0,Normal
23.487,2.661,62.504,29.8,51.79,914.84,1.04173,0,Normal
20.364,0.648,13.189,35.08,50.3,397.83,0.21982,0,Normal
19.933,0.928,18.496,29.16,94.05,332.82,0.30827,0,Normal
22.985,1.78,40.92,22.15,50.07,748.1,0.682,0,Normal
20.557,1.25,25.7,24.71,43.45,413.59,0.42834,0,Normal
20.913,1.552,32.451,15.15,44.27,678.7,0.54085,0,Normal
19.411,1.37,26.586,43.19,76.79,514.81,0.4431,0,Normal
20.006,0.516,10.319,35.04,28.26,151.28,0.17198,0,Normal
18.198,0.05,0.91,23.19,44.27,25.47,0.01517,0,Normal
22.895,2.165,49.563,27.03,84.04,713.47,0.82605,0,Normal
9.866,1.472,14.522,24.54,62.39,492.76,0.24204,1,Low Voltage
20.56,1.424,29.281,39.8,61.45,495.13,0.48802,0,Normal
22.9,2.512,57.531,19.06,95.0,844.84,0.95886,0,Normal
24.0,2.656,63.734,29.8,62.43,978.56,1.06224,0,Normal
21.538,1.626,35.018,28.24,45.25,573.69,0.58364,0,Normal
20.709,1.532,31.725,34.79,52.92,554.63,0.52875,0,Normal
21.502,2.199,47.284,28.27,37.56,790.04,0.78806,0,Normal
21.21,0.645,13.672,16.69,80.61,270.06,0.22787,0,Normal
22.105,1.765,39.005,27.24,68.34,712.48,0.65009,0,Normal
23.418,2.202,51.556,22.19,78.24,804.53,0.85926,0,Normal
23.528,2.267,53.33,29.56,79.83,840.46,0.88884,0,Normal
17.971,0.163,2.923,39.04,50.54,107.71,0.04871,0,Normal
21.296,1.391,29.633,47.15,40.99,436.82,0.49388,1,Over Temperature
20.042,0.923,18.502,23.4,57.07,404.09,0.30836,0,Normal
